Location.ID,District,popgroup,Stratum,population
2106014,Haditha,returnee,Haditha,577
2106015,Haditha,returnee,Haditha,451
2106017,Haditha,returnee,Haditha,368
2106020,Haditha,returnee,Haditha,247
2106024,Haditha,returnee,Haditha,19
2106030,Haditha,returnee,Haditha,19
2106037,Haditha,returnee,Haditha,319
2106038,Haditha,returnee,Haditha,162
2106040,Haditha,returnee,Haditha,16
2106043,Haditha,returnee,Haditha,25
2106044,Haditha,returnee,Haditha,312
2107001,Heet,returnee,Heet,1168
2107004,Heet,returnee,Heet,908
2107006,Heet,returnee,Heet,53
2107012,Heet,returnee,Heet,55
2107013,Heet,returnee,Heet,631
2107016,Heet,returnee,Heet,1165
2107018,Heet,returnee,Heet,433
2107027,Heet,returnee,Heet,333
2107028,Heet,returnee,Heet,518
2107029,Heet,returnee,Heet,507
2107030,Heet,returnee,Heet,660
2107031,Heet,returnee,Heet,1710
2107033,Heet,returnee,Heet,77
2107034,Heet,returnee,Heet,756
2107036,Heet,returnee,Heet,212
2107040,Heet,returnee,Heet,1376
2107041,Heet,returnee,Heet,280
2107043,Heet,returnee,Heet,1037
2107045,Heet,returnee,Heet,1649
2107046,Heet,returnee,Heet,124
2107047,Heet,returnee,Heet,1104
2107048,Heet,returnee,Heet,69
2107051,Heet,returnee,Heet,1053
2107053,Heet,returnee,Heet,1315
2107054,Heet,returnee,Heet,1481
2107056,Heet,returnee,Heet,1284
2107057,Heet,returnee,Heet,414
2107060,Heet,returnee,Heet,44
2107061,Heet,returnee,Heet,999
2107062,Heet,returnee,Heet,642
2107063,Heet,returnee,Heet,275
2107064,Heet,returnee,Heet,310
2107065,Heet,returnee,Heet,1060
2107067,Heet,returnee,Heet,1554
2107069,Heet,returnee,Heet,63
2107074,Heet,returnee,Heet,361
2107075,Heet,returnee,Heet,1567
2107076,Heet,returnee,Heet,65
2107077,Heet,returnee,Heet,553
2107078,Heet,returnee,Heet,39
2107081,Heet,returnee,Heet,718
2107082,Heet,returnee,Heet,913
2107083,Heet,returnee,Heet,1142
2108001,Al-Ramadi,returnee,Al-Ramadi,1389
2108003,Al-Ramadi,returnee,Al-Ramadi,99
2108004,Al-Ramadi,returnee,Al-Ramadi,64
2108005,Al-Ramadi,returnee,Al-Ramadi,512
2108006,Al-Ramadi,returnee,Al-Ramadi,378
2108007,Al-Ramadi,returnee,Al-Ramadi,840
2108008,Al-Ramadi,returnee,Al-Ramadi,530
2108009,Al-Ramadi,returnee,Al-Ramadi,1781
2108010,Al-Ramadi,returnee,Al-Ramadi,869
2108011,Al-Ramadi,returnee,Al-Ramadi,1807
2108012,Al-Ramadi,returnee,Al-Ramadi,1634
2108013,Al-Ramadi,returnee,Al-Ramadi,580
2108014,Al-Ramadi,returnee,Al-Ramadi,945
2108015,Al-Ramadi,returnee,Al-Ramadi,1184
2108017,Al-Ramadi,returnee,Al-Ramadi,1303
2108018,Al-Falluja,returnee,Al-Falluja,354
2108019,Al-Ramadi,returnee,Al-Ramadi,1737
2108020,Al-Ramadi,returnee,Al-Ramadi,616
2108021,Al-Ramadi,returnee,Al-Ramadi,1721
2108022,Al-Ramadi,returnee,Al-Ramadi,463
2108023,Al-Falluja,returnee,Al-Falluja,568
2108024,Al-Ramadi,returnee,Al-Ramadi,538
2108026,Al-Ramadi,returnee,Al-Ramadi,1869
2108027,Al-Ramadi,returnee,Al-Ramadi,1642
2108028,Al-Ramadi,returnee,Al-Ramadi,2514
2108029,Al-Falluja,returnee,Al-Falluja,368
2108030,Al-Ramadi,returnee,Al-Ramadi,2378
2108033,Al-Ramadi,returnee,Al-Ramadi,1341
2108034,Al-Ramadi,returnee,Al-Ramadi,2118
2108035,Al-Ramadi,returnee,Al-Ramadi,1702
2108036,Al-Ramadi,returnee,Al-Ramadi,2084
2108037,Al-Ramadi,returnee,Al-Ramadi,1881
2108038,Al-Ramadi,returnee,Al-Ramadi,2369
2108039,Al-Ramadi,returnee,Al-Ramadi,1994
2108040,Al-Ramadi,returnee,Al-Ramadi,2164
2108041,Al-Ramadi,returnee,Al-Ramadi,2007
2108045,Al-Ramadi,returnee,Al-Ramadi,5509
2108046,Al-Ramadi,returnee,Al-Ramadi,3799
2108050,Al-Ramadi,returnee,Al-Ramadi,2009
2108051,Al-Ramadi,returnee,Al-Ramadi,2346
2108052,Al-Ramadi,returnee,Al-Ramadi,1506
2108053,Al-Ramadi,returnee,Al-Ramadi,1601
2108054,Al-Ramadi,returnee,Al-Ramadi,1316
2108055,Al-Ramadi,returnee,Al-Ramadi,1169
2108056,Al-Ramadi,returnee,Al-Ramadi,2294
2108057,Al-Ramadi,returnee,Al-Ramadi,1973
2108058,Al-Ramadi,returnee,Al-Ramadi,1814
2108059,Al-Ramadi,returnee,Al-Ramadi,1802
2108060,Al-Ramadi,returnee,Al-Ramadi,1657
2108061,Al-Falluja,returnee,Al-Falluja,536
2108062,Al-Ramadi,returnee,Al-Ramadi,874
2108063,Al-Ramadi,returnee,Al-Ramadi,139
2108064,Al-Ramadi,returnee,Al-Ramadi,214
2108065,Al-Ramadi,returnee,Al-Ramadi,127
2108066,Al-Ramadi,returnee,Al-Ramadi,68
2108067,Al-Ramadi,returnee,Al-Ramadi,448
2301058,Al-Kadhmiyah,returnee,Al-Kadhmiyah,28
2301059,Al-Kadhmiyah,returnee,Al-Kadhmiyah,37
2301060,Al-Kadhmiyah,returnee,Al-Kadhmiyah,37
2301061,Al-Kadhmiyah,returnee,Al-Kadhmiyah,39
2301062,Al-Kadhmiyah,returnee,Al-Kadhmiyah,25
2301063,Al-Kadhmiyah,returnee,Al-Kadhmiyah,75
2301064,Al-Mahmoudiya,returnee,Al-Mahmoudiya,406
2301065,Al-Kadhmiyah,returnee,Al-Kadhmiyah,132
2301066,Al-Mahmoudiya,returnee,Al-Mahmoudiya,81
2301067,Al-Mahmoudiya,returnee,Al-Mahmoudiya,118
2301068,Al-Mahmoudiya,returnee,Al-Mahmoudiya,320
2301070,Al-Kadhmiyah,returnee,Al-Kadhmiyah,260
2301076,Al-Kadhmiyah,returnee,Al-Kadhmiyah,111
2301077,Al-Falluja,returnee,Al-Falluja,171
2301078,Al-Mahmoudiya,returnee,Al-Mahmoudiya,101
2301079,Al-Mahmoudiya,returnee,Al-Mahmoudiya,91
2301080,Al-Mahmoudiya,returnee,Al-Mahmoudiya,135
2301081,Al-Kadhmiyah,returnee,Al-Kadhmiyah,116
2301082,Al-Kadhmiyah,returnee,Al-Kadhmiyah,116
2301083,Al-Kadhmiyah,returnee,Al-Kadhmiyah,125
2301084,Al-Kadhmiyah,returnee,Al-Kadhmiyah,177
2301085,Al-Mahmoudiya,returnee,Al-Mahmoudiya,118
2301086,Al-Mahmoudiya,returnee,Al-Mahmoudiya,187
2301087,Al-Mahmoudiya,returnee,Al-Mahmoudiya,100
2301088,Al-Kadhmiyah,returnee,Al-Kadhmiyah,61
2301089,Al-Kadhmiyah,returnee,Al-Kadhmiyah,43
2301090,Al-Kadhmiyah,returnee,Al-Kadhmiyah,53
2301091,Al-Kadhmiyah,returnee,Al-Kadhmiyah,102
2301092,Al-Kadhmiyah,returnee,Al-Kadhmiyah,97
2301093,Al-Kadhmiyah,returnee,Al-Kadhmiyah,44
2301094,Al-Kadhmiyah,returnee,Al-Kadhmiyah,54
2301095,Al-Kadhmiyah,returnee,Al-Kadhmiyah,69
2302104,Al-Kadhmiyah,returnee,Al-Kadhmiyah,200
2306062,Al-Kadhmiyah,returnee,Al-Kadhmiyah,130
2306063,Al-Kadhmiyah,returnee,Al-Kadhmiyah,311
2306068,Al-Kadhmiyah,returnee,Al-Kadhmiyah,50
2306069,Al-Kadhmiyah,returnee,Al-Kadhmiyah,20
2306070,Al-Kadhmiyah,returnee,Al-Kadhmiyah,56
2306072,Al-Kadhmiyah,returnee,Al-Kadhmiyah,175
2306073,Al-Kadhmiyah,returnee,Al-Kadhmiyah,238
2306074,Al-Kadhmiyah,returnee,Al-Kadhmiyah,58
2306075,Al-Kadhmiyah,returnee,Al-Kadhmiyah,76
2306076,Al-Kadhmiyah,returnee,Al-Kadhmiyah,180
2309010,Al-Mahmoudiya,returnee,Al-Mahmoudiya,62
2309029,Al-Mahmoudiya,returnee,Al-Mahmoudiya,90
2309055,Al-Mahmoudiya,returnee,Al-Mahmoudiya,60
2309056,Al-Mahmoudiya,returnee,Al-Mahmoudiya,89
2309057,Al-Mahmoudiya,returnee,Al-Mahmoudiya,40
2309058,Al-Mahmoudiya,returnee,Al-Mahmoudiya,101
2309060,Al-Mussyab,returnee,Al-Mussyab,411
2309061,Al-Mahmoudiya,returnee,Al-Mahmoudiya,320
2309062,Al-Mahmoudiya,returnee,Al-Mahmoudiya,33
2309063,Al-Mahmoudiya,returnee,Al-Mahmoudiya,70
2309064,Al-Mahmoudiya,returnee,Al-Mahmoudiya,210
2309065,Al-Mahmoudiya,returnee,Al-Mahmoudiya,25
2309066,Al-Mahmoudiya,returnee,Al-Mahmoudiya,150
2309067,Al-Mahmoudiya,returnee,Al-Mahmoudiya,49
2309068,Al-Mahmoudiya,returnee,Al-Mahmoudiya,1050
2309069,Al-Mahmoudiya,returnee,Al-Mahmoudiya,75
2309070,Al-Mahmoudiya,returnee,Al-Mahmoudiya,80
2309075,Al-Mahmoudiya,returnee,Al-Mahmoudiya,615
2309076,Al-Mahmoudiya,returnee,Al-Mahmoudiya,25
2309077,Al-Mahmoudiya,returnee,Al-Mahmoudiya,105
2309078,Al-Mahmoudiya,returnee,Al-Mahmoudiya,175
2309079,Al-Falluja,returnee,Al-Falluja,30
2309080,Al-Mahmoudiya,returnee,Al-Mahmoudiya,60
2309081,Al-Mahmoudiya,returnee,Al-Mahmoudiya,50
2309082,Al-Mahmoudiya,returnee,Al-Mahmoudiya,20
2309083,Al-Mahmoudiya,returnee,Al-Mahmoudiya,210
2309084,Al-Mahmoudiya,returnee,Al-Mahmoudiya,400
2309085,Al-Mahmoudiya,returnee,Al-Mahmoudiya,153
2309086,Al-Mahmoudiya,returnee,Al-Mahmoudiya,190
2309087,Al-Mahmoudiya,returnee,Al-Mahmoudiya,50
2309088,Al-Mahmoudiya,returnee,Al-Mahmoudiya,75
2309089,Al-Mahmoudiya,returnee,Al-Mahmoudiya,120
2309090,Al-Mahmoudiya,returnee,Al-Mahmoudiya,295
2309091,Al-Mahmoudiya,returnee,Al-Mahmoudiya,170
2309092,Al-Mahmoudiya,returnee,Al-Mahmoudiya,200
2309093,Al-Mahmoudiya,returnee,Al-Mahmoudiya,140
2309094,Al-Mahmoudiya,returnee,Al-Mahmoudiya,175
2309095,Al-Mahmoudiya,returnee,Al-Mahmoudiya,300
2309096,Al-Mahmoudiya,returnee,Al-Mahmoudiya,270
2309097,Al-Mahmoudiya,returnee,Al-Mahmoudiya,300
2309098,Al-Mahmoudiya,returnee,Al-Mahmoudiya,350
2309099,Al-Mahmoudiya,returnee,Al-Mahmoudiya,80
2309100,Al-Mahmoudiya,returnee,Al-Mahmoudiya,350
2309101,Al-Mahmoudiya,returnee,Al-Mahmoudiya,73
2309102,Al-Mahmoudiya,returnee,Al-Mahmoudiya,90
2309103,Al-Mahmoudiya,returnee,Al-Mahmoudiya,78
2309104,Al-Mahmoudiya,returnee,Al-Mahmoudiya,26
2310017,Al-Kadhmiyah,returnee,Al-Kadhmiyah,72
2310018,Al-Kadhmiyah,returnee,Al-Kadhmiyah,50
2310020,Al-Kadhmiyah,returnee,Al-Kadhmiyah,94
2310021,Al-Kadhmiyah,returnee,Al-Kadhmiyah,110
2310022,Al-Kadhmiyah,returnee,Al-Kadhmiyah,69
2310023,Al-Kadhmiyah,returnee,Al-Kadhmiyah,49
2310024,Al-Kadhmiyah,returnee,Al-Kadhmiyah,81
2310025,Al-Kadhmiyah,returnee,Al-Kadhmiyah,66
2310026,Al-Kadhmiyah,returnee,Al-Kadhmiyah,91
2310027,Al-Kadhmiyah,returnee,Al-Kadhmiyah,83
2310028,Al-Kadhmiyah,returnee,Al-Kadhmiyah,81
2310029,Al-Kadhmiyah,returnee,Al-Kadhmiyah,88
2310030,Al-Kadhmiyah,returnee,Al-Kadhmiyah,83
2310031,Al-Kadhmiyah,returnee,Al-Kadhmiyah,74
2310032,Al-Kadhmiyah,returnee,Al-Kadhmiyah,43
2310033,Al-Kadhmiyah,returnee,Al-Kadhmiyah,48
2310034,Al-Kadhmiyah,returnee,Al-Kadhmiyah,61
2310035,Al-Kadhmiyah,returnee,Al-Kadhmiyah,35
2310036,Al-Kadhmiyah,returnee,Al-Kadhmiyah,43
2310037,Al-Kadhmiyah,returnee,Al-Kadhmiyah,38
2401011,Al-Khalis,returnee,Al-Khalis,37
2401015,Al-Khalis,returnee,Al-Khalis,318
2401017,Al-Khalis,returnee,Al-Khalis,12
2401019,Al-Khalis,returnee,Al-Khalis,317
2401020,Al-Khalis,returnee,Al-Khalis,72
2401021,Al-Khalis,returnee,Al-Khalis,230
2401024,Al-Khalis,returnee,Al-Khalis,95
2401027,Al-Khalis,returnee,Al-Khalis,271
2401029,Al-Khalis,returnee,Al-Khalis,164
2401035,Al-Khalis,returnee,Al-Khalis,320
2401048,Al-Khalis,returnee,Al-Khalis,180
2401049,Al-Khalis,returnee,Al-Khalis,272
2401050,Al-Khalis,returnee,Al-Khalis,200
2401051,Al-Khalis,returnee,Al-Khalis,75
2401052,Al-Khalis,returnee,Al-Khalis,100
2401053,Al-Khalis,returnee,Al-Khalis,135
2401054,Al-Khalis,returnee,Al-Khalis,47
2401055,Al-Khalis,returnee,Al-Khalis,65
2401056,Al-Khalis,returnee,Al-Khalis,200
2401057,Al-Khalis,returnee,Al-Khalis,549
2401058,Al-Khalis,returnee,Al-Khalis,240
2401059,Al-Khalis,returnee,Al-Khalis,150
2401060,Al-Khalis,returnee,Al-Khalis,120
2401061,Al-Khalis,returnee,Al-Khalis,220
2401062,Al-Khalis,returnee,Al-Khalis,305
2401063,Al-Khalis,returnee,Al-Khalis,455
2401064,Al-Khalis,returnee,Al-Khalis,373
2401065,Al-Khalis,returnee,Al-Khalis,262
2401067,Al-Khalis,returnee,Al-Khalis,220
2401068,Al-Khalis,returnee,Al-Khalis,250
2401069,Al-Khalis,returnee,Al-Khalis,200
2401070,Al-Khalis,returnee,Al-Khalis,190
2401071,Al-Khalis,returnee,Al-Khalis,28
2401072,Al-Khalis,returnee,Al-Khalis,200
2401073,Al-Khalis,returnee,Al-Khalis,33
2401074,Al-Khalis,returnee,Al-Khalis,7
2401075,Balad,returnee,Balad,70
2401076,Al-Khalis,returnee,Al-Khalis,34
2401077,Al-Khalis,returnee,Al-Khalis,42
2401078,Al-Khalis,returnee,Al-Khalis,125
2401079,Al-Khalis,returnee,Al-Khalis,17
2401080,Al-Khalis,returnee,Al-Khalis,22
2401081,Al-Khalis,returnee,Al-Khalis,20
2401082,Al-Khalis,returnee,Al-Khalis,75
2401083,Al-Khalis,returnee,Al-Khalis,35
2401084,Al-Khalis,returnee,Al-Khalis,30
2401085,Al-Khalis,returnee,Al-Khalis,22
2401086,Al-Khalis,returnee,Al-Khalis,13
2401087,Al-Khalis,returnee,Al-Khalis,10
2401088,Al-Khalis,returnee,Al-Khalis,15
2401089,Al-Khalis,returnee,Al-Khalis,140
2401090,Al-Khalis,returnee,Al-Khalis,17
2401091,Al-Khalis,returnee,Al-Khalis,10
2401092,Al-Khalis,returnee,Al-Khalis,135
2401093,Al-Khalis,returnee,Al-Khalis,100
2401094,Al-Khalis,returnee,Al-Khalis,8
2401096,Al-Khalis,returnee,Al-Khalis,14
2401097,Al-Khalis,returnee,Al-Khalis,140
2401098,Al-Khalis,returnee,Al-Khalis,67
2401099,Al-Khalis,returnee,Al-Khalis,55
2401100,Al-Khalis,returnee,Al-Khalis,10
2401101,Al-Khalis,returnee,Al-Khalis,22
2401102,Al-Khalis,returnee,Al-Khalis,60
2401103,Al-Khalis,returnee,Al-Khalis,101
2401104,Al-Khalis,returnee,Al-Khalis,7
2401105,Al-Khalis,returnee,Al-Khalis,120
2401106,Al-Khalis,returnee,Al-Khalis,140
2401107,Al-Khalis,returnee,Al-Khalis,1310
2401109,Al-Khalis,returnee,Al-Khalis,995
2401110,Al-Khalis,returnee,Al-Khalis,17
2401112,Al-Khalis,returnee,Al-Khalis,110
2401113,Al-Khalis,returnee,Al-Khalis,85
2401114,Samarra,returnee,Samarra,38
2401115,Al-Khalis,returnee,Al-Khalis,17
2401116,Al-Khalis,returnee,Al-Khalis,22
2401117,Al-Khalis,returnee,Al-Khalis,94
2401118,Al-Khalis,returnee,Al-Khalis,31
2401119,Al-Khalis,returnee,Al-Khalis,134
2401120,Al-Khalis,returnee,Al-Khalis,48
2401121,Al-Khalis,returnee,Al-Khalis,15
2401122,Al-Khalis,returnee,Al-Khalis,81
2401123,Al-Khalis,returnee,Al-Khalis,20
2401124,Al-Khalis,returnee,Al-Khalis,163
2401125,Al-Khalis,returnee,Al-Khalis,163
2401126,Al-Khalis,returnee,Al-Khalis,106
2401127,Al-Khalis,returnee,Al-Khalis,60
2401129,Al-Khalis,returnee,Al-Khalis,18
2401130,Al-Khalis,returnee,Al-Khalis,145
2402002,Al-Muqdadiya,returnee,Al-Muqdadiya,8
2402004,Al-Muqdadiya,returnee,Al-Muqdadiya,113
2402005,Al-Khalis,returnee,Al-Khalis,205
2402006,Al-Muqdadiya,returnee,Al-Muqdadiya,326
2402007,Al-Muqdadiya,returnee,Al-Muqdadiya,123
2402008,Al-Muqdadiya,returnee,Al-Muqdadiya,93
2402009,Al-Muqdadiya,returnee,Al-Muqdadiya,169
2402010,Al-Muqdadiya,returnee,Al-Muqdadiya,56
2402012,Al-Muqdadiya,returnee,Al-Muqdadiya,209
2402013,Al-Muqdadiya,returnee,Al-Muqdadiya,60
2402014,Al-Muqdadiya,returnee,Al-Muqdadiya,475
2402015,Al-Muqdadiya,returnee,Al-Muqdadiya,282
2402016,Al-Khalis,returnee,Al-Khalis,151
2402017,Al-Khalis,returnee,Al-Khalis,122
2402018,Al-Muqdadiya,returnee,Al-Muqdadiya,160
2402019,Al-Muqdadiya,returnee,Al-Muqdadiya,312
2402020,Al-Muqdadiya,returnee,Al-Muqdadiya,138
2402021,Al-Muqdadiya,returnee,Al-Muqdadiya,81
2402022,Al-Muqdadiya,returnee,Al-Muqdadiya,50
2402023,Al-Muqdadiya,returnee,Al-Muqdadiya,329
2402024,Al-Muqdadiya,returnee,Al-Muqdadiya,26
2402025,Al-Muqdadiya,returnee,Al-Muqdadiya,205
2402026,Al-Muqdadiya,returnee,Al-Muqdadiya,20
2402027,Al-Muqdadiya,returnee,Al-Muqdadiya,380
2402028,Al-Muqdadiya,returnee,Al-Muqdadiya,25
2402029,Al-Muqdadiya,returnee,Al-Muqdadiya,23
2402030,Al-Muqdadiya,returnee,Al-Muqdadiya,67
2402031,Al-Muqdadiya,returnee,Al-Muqdadiya,203
2402032,Al-Muqdadiya,returnee,Al-Muqdadiya,260
2402033,Al-Khalis,returnee,Al-Khalis,248
2402034,Al-Muqdadiya,returnee,Al-Muqdadiya,25
2402035,Al-Muqdadiya,returnee,Al-Muqdadiya,24
2402036,Al-Muqdadiya,returnee,Al-Muqdadiya,177
2402037,Al-Muqdadiya,returnee,Al-Muqdadiya,498
2402038,Al-Muqdadiya,returnee,Al-Muqdadiya,380
2402039,Al-Muqdadiya,returnee,Al-Muqdadiya,888
2402040,Al-Muqdadiya,returnee,Al-Muqdadiya,60
2402041,Al-Muqdadiya,returnee,Al-Muqdadiya,65
2402042,Al-Muqdadiya,returnee,Al-Muqdadiya,319
2402043,Al-Muqdadiya,returnee,Al-Muqdadiya,49
2402044,Al-Muqdadiya,returnee,Al-Muqdadiya,140
2402045,Al-Khalis,returnee,Al-Khalis,60
2402046,Al-Muqdadiya,returnee,Al-Muqdadiya,75
2402047,Al-Muqdadiya,returnee,Al-Muqdadiya,65
2402048,Al-Muqdadiya,returnee,Al-Muqdadiya,385
2402049,Al-Muqdadiya,returnee,Al-Muqdadiya,70
2402050,Al-Muqdadiya,returnee,Al-Muqdadiya,77
2402051,Al-Muqdadiya,returnee,Al-Muqdadiya,64
2402052,Al-Muqdadiya,returnee,Al-Muqdadiya,51
2402053,Al-Muqdadiya,returnee,Al-Muqdadiya,125
2402054,Al-Muqdadiya,returnee,Al-Muqdadiya,81
2402055,Al-Muqdadiya,returnee,Al-Muqdadiya,31
2402056,Al-Muqdadiya,returnee,Al-Muqdadiya,59
2402057,Al-Muqdadiya,returnee,Al-Muqdadiya,95
2402058,Al-Muqdadiya,returnee,Al-Muqdadiya,25
2405072,Khanaqin,returnee,Khanaqin,220
2405073,Khanaqin,returnee,Khanaqin,308
2405074,Khanaqin,returnee,Khanaqin,208
2405075,Khanaqin,returnee,Khanaqin,174
2405083,Khanaqin,returnee,Khanaqin,305
2405084,Khanaqin,returnee,Khanaqin,67
2405085,Khanaqin,returnee,Khanaqin,68
2405086,Khanaqin,returnee,Khanaqin,383
2405087,Khanaqin,returnee,Khanaqin,378
2405088,Khanaqin,returnee,Khanaqin,300
2405089,Khanaqin,returnee,Khanaqin,400
2405090,Khanaqin,returnee,Khanaqin,256
2405091,Khanaqin,returnee,Khanaqin,300
2405092,Khanaqin,returnee,Khanaqin,100
2405093,Khanaqin,returnee,Khanaqin,173
2405094,Khanaqin,returnee,Khanaqin,205
2405095,Khanaqin,returnee,Khanaqin,378
2405096,Khanaqin,returnee,Khanaqin,300
2405097,Khanaqin,returnee,Khanaqin,300
2405098,Khanaqin,returnee,Khanaqin,75
2405099,Khanaqin,returnee,Khanaqin,220
2405100,Khanaqin,returnee,Khanaqin,340
2405101,Khanaqin,returnee,Khanaqin,325
2405102,Khanaqin,returnee,Khanaqin,72
2405103,Khanaqin,returnee,Khanaqin,280
2405104,Khanaqin,returnee,Khanaqin,300
2405105,Khanaqin,returnee,Khanaqin,175
2405106,Khanaqin,returnee,Khanaqin,600
2405107,Khanaqin,returnee,Khanaqin,200
2405108,Khanaqin,returnee,Khanaqin,415
2405109,Khanaqin,returnee,Khanaqin,442
2405110,Khanaqin,returnee,Khanaqin,410
2405111,Khanaqin,returnee,Khanaqin,350
2405112,Khanaqin,returnee,Khanaqin,350
2405113,Khanaqin,returnee,Khanaqin,370
2405114,Khanaqin,returnee,Khanaqin,350
2405115,Khanaqin,returnee,Khanaqin,325
2405116,Khanaqin,returnee,Khanaqin,320
2405117,Khanaqin,returnee,Khanaqin,320
2405118,Khanaqin,returnee,Khanaqin,350
2405119,Khanaqin,returnee,Khanaqin,425
2405120,Khanaqin,returnee,Khanaqin,475
2405121,Khanaqin,returnee,Khanaqin,375
2405122,Khanaqin,returnee,Khanaqin,275
2405123,Khanaqin,returnee,Khanaqin,325
2405124,Khanaqin,returnee,Khanaqin,600
2405125,Khanaqin,returnee,Khanaqin,75
2405126,Khanaqin,returnee,Khanaqin,31
2405127,Khanaqin,returnee,Khanaqin,325
2405128,Khanaqin,returnee,Khanaqin,18
2405129,Khanaqin,returnee,Khanaqin,25
2405130,Khanaqin,returnee,Khanaqin,500
2405136,Khanaqin,returnee,Khanaqin,110
2405137,Khanaqin,returnee,Khanaqin,90
2405138,Khanaqin,returnee,Khanaqin,35
2405139,Khanaqin,returnee,Khanaqin,110
2405140,Khanaqin,returnee,Khanaqin,50
2405141,Khanaqin,returnee,Khanaqin,15
2405143,Khanaqin,returnee,Khanaqin,40
2405146,Khanaqin,returnee,Khanaqin,15
2405147,Khanaqin,returnee,Khanaqin,15
2405148,Khanaqin,returnee,Khanaqin,300
2405150,Khanaqin,returnee,Khanaqin,295
2601001,Al-Hawiga,returnee,Al-Hawiga,130
2601003,Al-Hawiga,returnee,Al-Hawiga,90
2601005,Al-Hawiga,returnee,Al-Hawiga,585
2601006,Al-Hawiga,returnee,Al-Hawiga,100
2601009,Al-Hawiga,returnee,Al-Hawiga,44
2601010,Al-Hawiga,returnee,Al-Hawiga,1300
2601011,Al-Hawiga,returnee,Al-Hawiga,1510
2601012,Al-Hawiga,returnee,Al-Hawiga,845
2601013,Al-Hawiga,returnee,Al-Hawiga,225
2601016,Al-Hawiga,returnee,Al-Hawiga,240
2601017,Al-Hawiga,returnee,Al-Hawiga,186
2601022,Al-Hawiga,returnee,Al-Hawiga,465
2601023,Al-Hawiga,returnee,Al-Hawiga,170
2601024,Al-Hawiga,returnee,Al-Hawiga,680
2601025,Al-Hawiga,returnee,Al-Hawiga,91
2601028,Al-Hawiga,returnee,Al-Hawiga,325
2601030,Al-Hawiga,returnee,Al-Hawiga,180
2601031,Al-Hawiga,returnee,Al-Hawiga,230
2601033,Al-Hawiga,returnee,Al-Hawiga,300
2601034,Al-Hawiga,returnee,Al-Hawiga,1560
2601035,Al-Hawiga,returnee,Al-Hawiga,231
2601036,Al-Hawiga,returnee,Al-Hawiga,617
2601038,Al-Hawiga,returnee,Al-Hawiga,305
2601039,Al-Hawiga,returnee,Al-Hawiga,1510
2601040,Al-Hawiga,returnee,Al-Hawiga,75
2601041,Al-Hawiga,returnee,Al-Hawiga,45
2601042,Al-Hawiga,returnee,Al-Hawiga,77
2601043,Al-Hawiga,returnee,Al-Hawiga,224
2601044,Al-Hawiga,returnee,Al-Hawiga,60
2601045,Al-Hawiga,returnee,Al-Hawiga,68
2601046,Al-Hawiga,returnee,Al-Hawiga,49
2601047,Al-Hawiga,returnee,Al-Hawiga,222
2601048,Al-Hawiga,returnee,Al-Hawiga,100
2601049,Al-Hawiga,returnee,Al-Hawiga,235
2601050,Beygee,returnee,Beygee,661
2601051,Al-Hawiga,returnee,Al-Hawiga,237
2601052,Al-Hawiga,returnee,Al-Hawiga,260
2601053,Al-Hawiga,returnee,Al-Hawiga,167
2601054,Al-Hawiga,returnee,Al-Hawiga,138
2601055,Al-Hawiga,returnee,Al-Hawiga,45
2601056,Al-Hawiga,returnee,Al-Hawiga,20
2601057,Al-Hawiga,returnee,Al-Hawiga,205
2601058,Al-Hawiga,returnee,Al-Hawiga,190
2601060,Al-Hawiga,returnee,Al-Hawiga,319
2601061,Al-Hawiga,returnee,Al-Hawiga,18
2601062,Al-Hawiga,returnee,Al-Hawiga,55
2601063,Al-Hawiga,returnee,Al-Hawiga,775
2601064,Al-Hawiga,returnee,Al-Hawiga,46
2601065,Al-Hawiga,returnee,Al-Hawiga,70
2601066,Al-Hawiga,returnee,Al-Hawiga,381
2601067,Al-Hawiga,returnee,Al-Hawiga,316
2601068,Al-Hawiga,returnee,Al-Hawiga,50
2601069,Beygee,returnee,Beygee,430
2601070,Beygee,returnee,Beygee,65
2601071,Al-Hawiga,returnee,Al-Hawiga,97
2601072,Al-Hawiga,returnee,Al-Hawiga,260
2601073,Al-Hawiga,returnee,Al-Hawiga,95
2601074,Beygee,returnee,Beygee,218
2601075,Al-Hawiga,returnee,Al-Hawiga,34
2601076,Al-Hawiga,returnee,Al-Hawiga,205
2601077,Al-Hawiga,returnee,Al-Hawiga,450
2601078,Al-Hawiga,returnee,Al-Hawiga,89
2601079,Al-Hawiga,returnee,Al-Hawiga,27
2601080,Al-Hawiga,returnee,Al-Hawiga,55
2601081,Al-Hawiga,returnee,Al-Hawiga,46
2601082,Al-Hawiga,returnee,Al-Hawiga,29
2601083,Al-Hawiga,returnee,Al-Hawiga,25
2601084,Al-Hawiga,returnee,Al-Hawiga,72
2601085,Al-Hawiga,returnee,Al-Hawiga,96
2601086,Al-Hawiga,returnee,Al-Hawiga,56
2601087,Al-Hawiga,returnee,Al-Hawiga,33
2601088,Al-Hawiga,returnee,Al-Hawiga,58
2601089,Al-Hawiga,returnee,Al-Hawiga,133
2601090,Beygee,returnee,Beygee,42
2601091,Beygee,returnee,Beygee,252
2601092,Al-Hawiga,returnee,Al-Hawiga,92
2601093,Al-Hawiga,returnee,Al-Hawiga,130
2601094,Al-Hawiga,returnee,Al-Hawiga,132
