"survey","uuid","log_date","governorate","location_id","location_name","district","ngo","ngo_name","enumerator","question.name","issue","feedback","action","changed","old.value","new.value"
"parent","6b8344d6-94a8-4808-9162-336c09db15b6","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","88f61e94-edb7-42d6-88cc-b36fa7aa7685","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","fbd14707-0a50-4a3b-aef9-d3bd86ebb0d6","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","dc62daa9-c698-4c33-bdfb-74026007c40d","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","6d9aea10-52cd-4b43-b999-9b1bdf8fec46","18-08-19","salah.al.din","cluster_location_id_0875","0875 (Al-Qadisya Complex)","tikrit","mcna05","INTERSOS",2996004,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","a091e524-e450-44ef-8476-2bbd5ffcb8e2","18-08-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","a9a1c620-f424-497a-8679-4b52333fb508","18-08-19","salah.al.din","cluster_location_id_0875","0875 (Al-Qadisya Complex)","tikrit","mcna05","INTERSOS",2996003,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","949d86bf-c704-4e10-8bcb-1bcf4070685c","18-08-19","salah.al.din","cluster_location_id_0875","0875 (Al-Qadisya Complex)","tikrit","mcna05","INTERSOS",2996003,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","2119cb23-8917-473c-be34-a183641a19f1","18-08-19","salah.al.din","cluster_location_id_0875","0875 (Al-Qadisya Complex)","tikrit","mcna05","INTERSOS",296003,"people_share_tank","outlier",NA,"flag",NA,"75",NA
"parent","fed569fd-8ed8-42bf-95a7-4c1fd13144d4","18-08-19","salah.al.din","cluster_location_id_0875","0875 (Al-Qadisya Complex)","tikrit","mcna05","INTERSOS",2996003,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","c22b3c93-1aee-4c1d-9369-7d72a7d3c02b","18-08-19","ninewa","cluster_location_id_0750","0750 (Hay Alkefah al jenobi)","telafar","mcna11","Mercy Corps",5,"people_share_tank","outlier",NA,"flag",NA,"60",NA
"parent","eb51d237-cfda-4518-8a4a-9e99c7e6a1a2","18-08-19","ninewa","cluster_location_id_0653","0653 (Shekhan)","al.shikhan","mcna16","REACH Initiative",7,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","b488be86-0164-4ae0-812b-25d94973e751","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","33e9260e-bb53-47c2-98d1-a8e5a8d0812b","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","27515f9f-613b-4bbd-919a-130c60dc83d6","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","f01a6deb-6610-4925-b148-a24f9fd89484","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","c90ba09f-617a-48b3-91fd-1d8c036b7297","18-08-19","ninewa","cluster_location_id_0646","0646 (Baadre)","al.shikhan","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","3d5e0e3c-0f24-41a7-8f43-0c5791befa23","18-08-19","kirkuk","cluster_location_id_0578","0578 (Hay Klisa 1)","daquq","mcna16","REACH Initiative",7,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","f52e7f9a-e26c-48d1-809d-80abd1179a1c","18-08-19","kirkuk","cluster_location_id_0578","0578 (Hay Klisa 1)","daquq","mcna16","REACH Initiative",7,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","277ac820-a609-4ece-ba9e-51de3ce1901a","18-08-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",7,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","7edebeeb-417f-4685-803f-bb6f5af1148a","18-08-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",7,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","9186ca23-7057-45a3-bc96-6640637ce294","18-08-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",7,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","45031aaf-5a4b-449c-8b3a-4cc495ac426d","18-08-19","salah.al.din","cluster_location_id_0840","0840 (Hay Al-Khathraa Mahala 322)","samarra","mcna05","INTERSOS",2996007,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","430a95ce-8c62-44d8-b84f-a73dce240668","18-08-19","salah.al.din","cluster_location_id_0840","0840 (Hay Al-Khathraa Mahala 322)","samarra","mcna05","INTERSOS",2996007,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","a6a12b96-7a08-4f88-bea9-31a585590ff4","18-08-19","salah.al.din","cluster_location_id_0840","0840 (Hay Al-Khathraa Mahala 322)","samarra","mcna05","INTERSOS",2996007,"people_share_tank","outlier",NA,"flag",NA,"50",NA
"parent","3f819c88-d99b-4e99-bb40-60f0c4488311","18-08-19","salah.al.din","cluster_location_id_0789","0789 (Sudayrah Aulya Village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","dd02603d-5ff5-4d47-9829-0e04b3cb1f6d","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","ca98d0f1-c16c-4a19-a0b1-20c82da5fbd4","18-08-19","salah.al.din","cluster_location_id_0878","0878 (Hay Komari-120)","tooz.khurmato","mcna03","COOPI",4,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","19b5093b-cdfd-46a6-bba4-3dc22b300c15","18-08-19","al.qadissiya","cluster_location_id_0989","0989 (Hay Al-Hadarah)","al.diwaniya","mcna17","REACH Iraq",5,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","1a7d4da6-8392-4708-9d39-5f69c90628e3","18-08-19","salah.al.din","cluster_location_id_0789","0789 (Sudayrah Aulya Village)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","826ca8b5-5114-4293-bc7b-9d09eaf2d4ff","18-08-19","salah.al.din","cluster_location_id_0789","0789 (Sudayrah Aulya Village)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","7f9da6b1-6fb2-4b33-bab5-b43dffb9752f","18-08-19","salah.al.din","cluster_location_id_0788","0788 (Sudayrah Tak Tak Village)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","9c4f8e55-c836-413c-9a12-0a01294ce522","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","2a739af3-ab42-4acc-85f0-00d95d3b1c03","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","3239dd33-7809-4a58-8e1d-18cfbc55a2b6","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","24c2802f-6255-4bb8-9a7c-ef3dc2b02576","18-08-19","salah.al.din","cluster_location_id_0788","0788 (Sudayrah Tak Tak Village)","al.shirqat","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","e7e83e93-c0b8-4973-a5df-a3f5bb6e4a6b","18-08-19","salah.al.din","cluster_location_id_0788","0788 (Sudayrah Tak Tak Village)","al.shirqat","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","a9ca4d5f-9a8e-4bed-8be2-cbb8a4efde0a","18-08-19","salah.al.din","cluster_location_id_0788","0788 (Sudayrah Tak Tak Village)","al.shirqat","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","ea7b10bf-63bf-4ed8-9a2d-5590a3d05210","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","a6d3aeeb-ec83-40dc-9b3f-d52a78b67a7b","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","b02d491e-94a4-4ed1-b67f-e2f82e192681","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","a0ac4ff3-7d7e-47c7-830e-0a669ef32b68","18-08-19","salah.al.din","cluster_location_id_0793","0793 (Anig Al-Hawa village)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","7e855960-e60a-473e-8e8b-c0734d4884cb","18-08-19","salah.al.din","cluster_location_id_0879","0879 (Hay Rizgari-114)","tooz.khurmato","mcna03","COOPI",5,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","252d32c5-825e-4c7f-b9fa-96275ef9e34c","18-08-19","salah.al.din","cluster_location_id_0785","0785 (Hay Al-Khasim Al-Qadem village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","ee55c4b2-8434-4cf6-a4aa-5e89c7558561","18-08-19","salah.al.din","cluster_location_id_0785","0785 (Hay Al-Khasim Al-Qadem village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","c7df06a3-af96-40da-928c-517cd0d5fa71","18-08-19","salah.al.din","cluster_location_id_0785","0785 (Hay Al-Khasim Al-Qadem village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","9b59eff4-b597-4e58-addf-0b421bff5538","18-08-19","salah.al.din","cluster_location_id_0785","0785 (Hay Al-Khasim Al-Qadem village)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","0e66a7f7-47c8-47fa-ad16-bf548a55dfa6","18-08-19","salah.al.din","cluster_location_id_0784","0784 (Tulul Baq)","al.shirqat","mcna16","REACH Initiative",3,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","3b3e9406-3d6d-48bf-9e35-4f6db75a2e20","18-08-19","salah.al.din","cluster_location_id_0785","0785 (Hay Al-Khasim Al-Qadem village)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","28c094eb-f340-4b80-9d5a-f0a7b45dbfa6","18-08-19","salah.al.din","cluster_location_id_0785","0785 (Hay Al-Khasim Al-Qadem village)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","f87f9ee9-14c8-47bd-87ca-605da07001fb","18-08-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","9e8ce7ec-43df-479d-83ba-fcd9b048157a","18-08-19","al.qadissiya","cluster_location_id_0980","0980 (Albu Khnefis village)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","d66eabee-930b-497e-8820-4d3565bc5162","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","1484bb5c-868d-4573-b1d7-a75ee9fe9de6","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","1ef8db99-1dfb-402f-b523-3a0df2456d41","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","8d5bac74-85a0-4bcc-b964-570c4e4f6b07","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","5a23c172-c77b-4dcf-a0d3-1071bd1b793f","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","aa13b228-d0e6-4735-a24b-845eae85eaf2","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","3d89e4ad-b902-4edf-8152-900aeedb80b1","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","419cd7d8-2456-41f4-8f76-c48410cc408e","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","08b3f628-0f02-4265-b57c-6cbe08994f7f","18-08-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","94443675-729e-470c-8982-7473ba3689b2","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","c6f073e7-cc13-48ac-9b15-b1511db11005","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","43791427-1e5f-4907-a1a1-504935b03d0a","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","4e606226-fc40-4185-9eec-1e821ef4e708","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","e266c57e-5990-4521-937d-0b24dea714be","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","55964292-8353-4db5-a423-d82a4dff9c71","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",40,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","a414c1d1-9132-4ee6-8f5f-a76506453c7a","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","67c51194-f6d3-4e7d-8025-8999724aaa7f","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","bae2a097-94bc-40f3-94ca-e5202482b9b9","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","474ac1fd-48c8-47d4-b858-de505e0c0e79","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","46edf90d-bf56-47aa-af58-cf82061507ce","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","6fd2acf0-5984-46b7-a85e-78b61beaa5b0","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","5acb67b4-e373-4d43-803f-1ab515b4740d","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","63447526-bf1c-4852-a286-29f5f1d056dd","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","f14e06f5-7b5a-4602-9281-3c55c25de96d","18-08-19","al.qadissiya","cluster_location_id_0982","0982 (Al-Jabaar village)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","d7d9314d-9ecd-46d9-b0e6-bb4fa8f69fc6","18-08-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","27c132d5-b67f-42c0-aa32-e02520abffae","18-08-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","52840ec1-c45c-4b83-a399-e462f901389d","18-08-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","2a813777-2a8c-4f7b-b206-3b2ec1bbc1dd","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",3,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","2707bca8-50ba-45e5-a00a-20f9cc9153ab","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",3,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","a507859d-a66d-41b4-9602-4a04cae082c2","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",3,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","50b895f9-1110-4d8f-9dd1-fc623947bb8a","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",3,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","6fcac0db-5b32-4085-86d7-17b59d5a1ed4","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","fefb7acb-dc2f-408e-be5f-4171d2157e6c","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","f942be30-40ab-47a6-b645-5f9e9a427353","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","1aae4714-2c6a-490b-9609-0b0204d19cbc","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","c8aff033-0320-4bfc-b8a2-02f9a2c00b26","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","919f6c18-6a0a-4845-9776-c8555ebc1cab","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",2,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","fa93b93d-6dc5-4db1-9942-145abee6cefc","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","89047947-6180-4b7c-8742-7a059a14f8e3","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","c3c38a92-c8b5-4bae-9252-da3ba14bbf90","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","e9406296-cc9a-4681-a905-6922a064a5e8","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","1cf1a54b-4efd-4c67-851f-9f9cfc0f61dd","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","cd171274-be86-4655-a7ef-f15d7d50494d","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","73cd1615-4608-4a99-8ecd-61edcd03fdde","18-08-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","9b3147ca-0bd4-4603-ae0f-ce1eb375d27e","18-08-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","d41d2149-853a-4225-a4b2-72a0664bcd67","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","6c6a5c31-3f2c-41a7-9d7b-3047addf2ff8","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","13c60890-3696-4712-a529-e34da763d93e","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","8d45c55f-5211-48c2-8aba-5682fbee6ca0","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","eb0c80c8-4d74-4f30-8c75-62e6129ceca9","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","7b3ab9ea-a6a0-4994-8451-562e9eeb7a55","18-08-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","8e4242d7-a5a4-4aa6-b750-3dcb07a6b65d","18-08-19","kirkuk","cluster_location_id_0597","0597 (Panja Ali)","kirkuk","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","76a6a810-0316-4b70-9f25-2fe90c065919","18-08-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",11,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","7c0ca94b-d960-43d3-85d2-954f5c7e44f0","18-08-19","duhok","cluster_location_id_0041","0041 (Shariya)","sumail","mcna16","REACH Initiative",8,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","b3cc0027-ee73-4169-ad79-21be24ed7891","18-08-19","kirkuk","cluster_location_id_0596","0596 (Hay Azadi)","kirkuk","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","4fcebb67-d67c-440b-aaad-dd441fe48685","18-08-19","kirkuk","cluster_location_id_0596","0596 (Hay Azadi)","kirkuk","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","f9d771a7-8dca-4712-b035-9ac80621f550","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","fd9177b2-bb71-4a6c-b260-508ff42ae168","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","4dd580e0-d56d-4a26-86fc-1ae1d1648acc","18-08-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","ed07168e-56ec-4fbe-8926-3560c23d858d","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","97b78338-f00c-458f-bc00-799dfbb32279","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","938d2cd4-9ab4-4e8d-8c18-2ae2106a4742","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
"parent","e4ca2bd7-15ae-453b-9ef3-8922813ca42f","18-08-19","al.qadissiya","cluster_location_id_0974","0974 (Al Mojamaa Al Sakani)","al.diwaniya","mcna02","ACTED",13,"people_share_tank","outlier",NA,"flag",NA,"99",NA
